,Datetime,AEP_MW
0,2023-02-10 07:44:06,16.50
1,2023-02-10 07:44:18,16.60
2,2023-02-10 07:44:31,16.60
3,2023-02-10 07:44:43,16.60
4,2023-02-10 07:44:56,16.70
5,2023-02-10 07:45:09,16.60
6,2023-02-10 07:45:21,16.60
7,2023-02-10 07:45:34,16.60
8,2023-02-10 07:45:46,16.60
9,2023-02-10 07:45:59,16.60
10,2023-02-10 07:46:12,16.50
11,2023-02-10 07:46:24,16.60
12,2023-02-10 07:46:37,16.70
13,2023-02-10 07:46:49,16.60
14,2023-02-10 07:47:02,16.70
15,2023-02-10 07:47:15,16.70
16,2023-02-10 07:47:27,16.80
17,2023-02-10 07:47:40,16.80
18,2023-02-10 07:47:52,16.90
19,2023-02-10 07:48:05,16.80
20,2023-02-10 07:48:17,16.80
21,2023-02-10 07:48:30,16.90
22,2023-02-10 07:48:43,16.70
23,2023-02-10 07:48:55,16.70
24,2023-02-10 07:49:08,16.80
25,2023-02-10 07:49:26,16.80
26,2023-02-10 07:49:38,16.70
27,2023-02-10 07:49:51,16.80
28,2023-02-10 07:50:03,16.80
29,2023-02-10 07:50:16,16.80
30,2023-02-10 07:50:28,16.70
31,2023-02-10 07:50:41,16.80
32,2023-02-10 07:50:54,16.80
33,2023-02-10 07:51:06,16.80
34,2023-02-10 07:51:19,16.90
35,2023-02-10 07:51:31,17.00
36,2023-02-10 07:51:44,17.00
37,2023-02-10 07:51:57,16.90
38,2023-02-10 07:52:09,17.00
39,2023-02-10 07:52:22,17.00
40,2023-02-10 07:52:35,16.90
41,2023-02-10 07:52:47,16.60
42,2023-02-10 07:53:00,16.70
43,2023-02-10 07:53:12,16.70
44,2023-02-10 07:53:25,16.70
45,2023-02-10 07:53:38,16.70
46,2023-02-10 07:53:50,16.80
47,2023-02-10 07:54:03,16.80
48,2023-02-10 07:54:15,16.80
49,2023-02-10 07:54:28,16.80
50,2023-02-10 07:54:40,16.80
51,2023-02-10 07:54:53,16.80
52,2023-02-10 07:55:06,16.80
53,2023-02-10 07:55:18,16.90
54,2023-02-10 07:55:31,16.90
55,2023-02-10 07:55:43,16.90
56,2023-02-10 07:55:56,16.80
57,2023-02-10 07:56:09,16.70
58,2023-02-10 07:56:26,16.80
59,2023-02-10 07:56:38,16.80
60,2023-02-10 07:56:51,16.80
61,2023-02-10 07:57:03,16.80
62,2023-02-10 07:57:16,16.80
63,2023-02-10 07:57:29,16.80
64,2023-02-10 07:57:41,16.90
65,2023-02-10 07:57:54,16.80
66,2023-02-10 07:58:10,16.90
67,2023-02-10 07:58:23,16.90
68,2023-02-10 07:58:40,16.80
69,2023-02-10 07:58:53,16.80
70,2023-02-10 07:59:06,16.80
71,2023-02-10 07:59:28,16.80
72,2023-02-10 07:59:40,16.80
73,2023-02-10 07:59:53,16.90
74,2023-02-10 08:00:05,16.80
75,2023-02-10 08:00:18,16.90
76,2023-02-10 08:00:31,16.90
77,2023-02-10 08:00:43,16.90
78,2023-02-10 08:00:56,16.90
79,2023-02-10 08:01:08,16.80
80,2023-02-10 08:01:21,16.90
81,2023-02-10 08:01:34,16.90
82,2023-02-10 08:01:46,16.90
83,2023-02-10 08:01:59,16.90
84,2023-02-10 08:02:11,16.90
85,2023-02-10 08:02:24,17.00
86,2023-02-10 08:18:38,16.00
87,2023-02-10 08:18:50,16.00
88,2023-02-10 08:19:03,16.10
89,2023-02-10 08:19:16,16.00
90,2023-02-10 08:19:28,16.00
91,2023-02-10 08:19:41,16.00
92,2023-02-10 08:19:54,16.00
93,2023-02-10 08:20:06,16.00
94,2023-02-10 08:20:19,16.00
95,2023-02-10 08:20:31,16.00
96,2023-02-10 08:20:44,16.00
97,2023-02-10 08:21:02,16.00
98,2023-02-10 08:21:14,16.10
99,2023-02-10 08:21:27,16.10
100,2023-02-10 08:21:39,16.00
101,2023-02-10 08:21:52,16.00
102,2023-02-10 08:22:05,16.00
103,2023-02-10 08:22:17,16.00
104,2023-02-10 08:22:30,16.00
105,2023-02-10 08:22:42,16.00
106,2023-02-10 08:22:55,16.00
107,2023-02-10 08:23:08,16.00
108,2023-02-10 08:23:20,16.10
109,2023-02-10 08:23:33,16.10
110,2023-02-10 08:23:45,16.00
111,2023-02-10 08:23:58,16.10
112,2023-02-10 08:24:11,16.00
113,2023-02-10 08:24:23,16.10
114,2023-02-10 08:24:36,16.00
115,2023-02-10 08:24:58,15.90
116,2023-02-10 08:25:11,15.90
117,2023-02-10 08:25:23,16.00
118,2023-02-10 08:25:36,16.00
119,2023-02-10 08:25:48,16.00
120,2023-02-10 08:26:01,15.90
121,2023-02-10 08:26:14,15.90
122,2023-02-10 08:26:26,15.90
123,2023-02-10 08:26:39,15.90
124,2023-02-10 08:26:51,15.90
125,2023-02-10 08:27:04,15.90
126,2023-02-10 08:27:17,15.90
127,2023-02-10 08:27:29,15.90
128,2023-02-10 08:27:42,15.90
129,2023-02-10 08:27:54,15.80
130,2023-02-10 08:28:07,15.90
131,2023-02-10 08:28:20,15.90
132,2023-02-10 08:28:32,16.00
133,2023-02-10 08:28:45,15.90
134,2023-02-10 08:28:57,15.90
135,2023-02-10 08:29:10,15.90
136,2023-02-10 08:29:23,15.90
137,2023-02-10 08:29:35,15.90
138,2023-02-10 08:29:48,15.90
139,2023-02-10 08:30:00,15.90
140,2023-02-10 08:30:13,16.00
141,2023-02-10 08:30:26,15.90
142,2023-02-10 08:30:38,16.00
143,2023-02-10 08:30:51,15.90
144,2023-02-10 08:31:03,15.90
145,2023-02-10 08:31:16,15.90
146,2023-02-10 08:31:29,15.90
147,2023-02-10 08:31:41,15.90
148,2023-02-10 08:31:54,16.00
149,2023-02-10 08:32:06,15.90
150,2023-02-10 08:32:19,15.90
151,2023-02-10 08:32:32,15.90
152,2023-02-10 08:32:44,15.90
153,2023-02-10 08:32:57,16.30
154,2023-02-10 08:33:09,16.30
155,2023-02-10 08:33:22,16.20
156,2023-02-10 08:33:35,16.20
157,2023-02-10 08:33:47,16.20
158,2023-02-10 08:34:00,16.20
159,2023-02-10 08:34:12,16.20
160,2023-02-10 08:34:25,16.30
161,2023-02-10 08:34:38,16.30
162,2023-02-10 08:34:50,16.30
163,2023-02-10 08:35:03,16.20
164,2023-02-10 08:35:20,16.20
165,2023-02-10 08:35:33,16.20
166,2023-02-10 08:35:46,16.30
167,2023-02-10 08:35:58,16.20
168,2023-02-10 08:36:11,16.20
169,2023-02-10 08:36:23,16.20
170,2023-02-10 08:36:36,16.20
171,2023-02-10 08:36:49,16.20
172,2023-02-10 08:37:01,16.30
173,2023-02-10 08:37:14,16.20
174,2023-02-10 08:37:26,16.20
175,2023-02-10 08:37:39,16.20
176,2023-02-10 08:37:52,16.20
177,2023-02-10 08:38:13,16.20
178,2023-02-10 08:38:25,16.20
179,2023-02-10 08:38:38,16.20
180,2023-02-10 08:38:51,16.10
181,2023-02-10 08:39:03,16.20
182,2023-02-10 08:39:16,16.20
183,2023-02-10 08:39:29,16.20
184,2023-02-10 08:39:41,16.20
185,2023-02-10 08:39:54,16.20
186,2023-02-10 08:40:06,16.20
187,2023-02-10 08:40:19,16.10
188,2023-02-10 08:40:31,16.10
189,2023-02-10 08:40:44,16.20
190,2023-02-10 08:40:57,16.20
191,2023-02-10 08:41:09,16.10
192,2023-02-10 08:41:22,16.20
193,2023-02-10 08:41:34,16.20
194,2023-02-10 08:41:47,16.20
195,2023-02-10 08:42:00,16.10
196,2023-02-10 08:42:12,16.10
197,2023-02-10 08:42:25,16.00
198,2023-02-10 08:42:38,16.00
199,2023-02-10 08:42:50,16.10
200,2023-02-10 08:43:03,16.10
201,2023-02-10 08:43:15,16.20
202,2023-02-10 08:43:28,16.20
203,2023-02-10 08:43:41,16.10
204,2023-02-10 08:43:53,16.10
205,2023-02-10 08:44:06,16.20
206,2023-02-10 08:44:18,16.10
207,2023-02-10 08:44:31,16.10
208,2023-02-10 08:44:43,16.10
209,2023-02-10 08:44:56,16.20
210,2023-02-10 08:45:09,16.20
211,2023-02-10 08:45:21,16.20
212,2023-02-10 08:45:34,16.20
213,2023-02-10 08:45:46,16.20
214,2023-02-10 08:45:59,16.10
215,2023-02-10 08:46:12,16.10
216,2023-02-10 08:46:24,16.20
217,2023-02-10 08:46:37,16.20
218,2023-02-10 08:46:49,16.10
219,2023-02-10 08:47:02,16.20
220,2023-02-10 08:47:15,16.10
221,2023-02-10 08:47:27,16.10
222,2023-02-10 08:47:40,16.10
223,2023-02-10 08:47:52,16.20
224,2023-02-10 08:48:05,16.20
225,2023-02-10 11:36:50,15.90
226,2023-02-10 11:37:03,15.90
227,2023-02-10 11:37:16,15.90
228,2023-02-10 11:37:28,15.90
229,2023-02-10 11:37:41,15.80
230,2023-02-10 11:37:54,15.90
231,2023-02-10 11:38:06,15.90
232,2023-02-10 11:38:19,15.80
233,2023-02-10 11:38:31,15.90
234,2023-02-10 11:38:44,15.90
235,2023-02-10 11:38:56,15.90
236,2023-02-10 11:39:09,15.90
237,2023-02-10 11:39:22,15.90
238,2023-02-10 11:39:34,15.90
239,2023-02-10 11:39:47,15.90
240,2023-02-10 11:39:59,15.90
241,2023-02-10 11:40:12,15.90
242,2023-02-10 11:40:25,15.90
243,2023-02-10 11:40:37,15.90
244,2023-02-10 11:40:50,16.00
245,2023-02-10 11:41:02,15.90
246,2023-02-10 11:41:15,15.90
247,2023-02-10 11:41:28,16.00
248,2023-02-10 11:41:40,16.00
249,2023-02-10 11:41:53,15.90
250,2023-02-10 11:42:05,15.90
251,2023-02-10 11:42:18,16.00
252,2023-02-10 11:42:31,16.00
253,2023-02-10 11:42:43,15.90
254,2023-02-10 11:42:56,16.00
255,2023-02-10 11:43:08,15.90
256,2023-02-10 11:43:21,15.90
257,2023-02-10 11:43:39,15.90
258,2023-02-10 11:43:51,16.00
259,2023-02-10 11:44:04,16.00
260,2023-02-10 11:44:16,16.00
261,2023-02-10 11:44:29,16.00
262,2023-02-10 11:44:42,15.90
263,2023-02-10 11:44:54,15.90
264,2023-02-10 11:45:07,15.90
265,2023-02-10 11:45:19,15.90
266,2023-02-10 11:45:32,15.90
267,2023-02-10 11:45:45,16.00
268,2023-02-10 11:45:57,15.90
269,2023-02-10 11:46:10,15.90
270,2023-02-10 11:46:22,15.90
271,2023-02-10 11:46:35,16.10
272,2023-02-10 11:46:48,16.00
273,2023-02-10 11:47:00,16.00
274,2023-02-10 11:47:13,16.00
275,2023-02-10 11:47:25,16.10
276,2023-02-10 11:47:38,16.00
277,2023-02-10 11:47:51,16.00
278,2023-02-10 11:48:03,16.00
279,2023-02-10 11:48:16,15.90
280,2023-02-10 11:48:28,15.90
281,2023-02-10 11:48:41,15.90
282,2023-02-10 11:48:54,16.00
283,2023-02-10 11:49:06,16.00
284,2023-02-10 11:49:24,16.00
285,2023-02-10 11:49:36,15.90
286,2023-02-10 11:49:54,16.00
287,2023-02-10 11:50:07,16.00
288,2023-02-10 11:50:19,15.90
289,2023-02-10 11:50:32,16.00
290,2023-02-10 11:50:44,16.00
291,2023-02-10 11:50:57,16.00
292,2023-02-10 11:51:10,16.00
293,2023-02-10 11:51:22,16.00
294,2023-02-10 11:51:35,16.00
295,2023-02-10 11:51:47,15.90
296,2023-02-10 11:52:00,15.90
297,2023-02-10 11:52:13,15.90
298,2023-02-10 11:52:25,15.90
299,2023-02-10 11:52:38,15.90
300,2023-02-10 11:52:50,15.90
301,2023-02-10 11:53:03,15.90
302,2023-02-10 11:53:16,15.80
303,2023-02-10 11:53:28,15.80
304,2023-02-10 11:53:41,15.90
305,2023-02-11 10:44:11,4.70
306,2023-02-11 10:44:24,4.80
307,2023-02-11 10:44:37,4.70
308,2023-02-11 10:44:49,4.80
309,2023-02-11 10:45:12,16.30
310,2023-02-11 10:45:40,4.70
311,2023-02-11 10:45:53,5.00
312,2023-02-11 10:46:05,4.90
313,2023-02-11 10:46:18,5.00
314,2023-02-11 10:46:31,5.00
315,2023-02-11 10:46:43,5.00
316,2023-02-11 10:46:56,5.00
317,2023-02-11 10:47:08,5.00
318,2023-02-11 10:47:21,5.00
319,2023-02-11 10:47:34,5.00
320,2023-02-11 10:47:46,5.00
321,2023-02-11 10:47:59,5.00
322,2023-02-11 10:48:11,5.00
323,2023-02-11 10:48:24,5.00
324,2023-02-11 10:48:36,5.00
325,2023-02-11 10:48:49,5.00
326,2023-02-11 10:49:02,5.00
327,2023-02-11 10:49:14,4.90
328,2023-02-11 10:49:27,4.90
329,2023-02-11 10:49:39,5.00
330,2023-02-11 10:49:52,5.00
331,2023-02-11 10:50:05,5.00
332,2023-02-11 10:50:17,5.00
333,2023-02-11 10:50:30,5.00
334,2023-02-11 10:50:42,5.00
335,2023-02-11 10:50:55,5.00
336,2023-02-11 10:51:08,5.00
337,2023-02-11 10:51:20,5.00
338,2023-02-11 10:51:33,5.00
339,2023-02-11 10:51:45,5.00
340,2023-02-11 10:51:58,5.00
341,2023-02-11 10:52:11,5.00
342,2023-02-11 10:52:23,5.00
343,2023-02-11 10:52:36,5.00
344,2023-02-11 10:52:48,5.00
345,2023-02-11 10:53:01,5.00
346,2023-02-11 10:53:14,5.00
347,2023-02-11 10:53:26,5.00
348,2023-02-11 10:53:39,5.00
349,2023-02-11 10:53:51,5.00
350,2023-02-11 10:54:04,4.90
351,2023-02-11 10:54:17,4.90
352,2023-02-11 10:54:29,5.00
353,2023-02-11 10:54:42,5.00
354,2023-02-11 10:54:54,5.00
355,2023-02-11 10:55:07,5.00
356,2023-02-11 10:55:20,5.00
357,2023-02-11 10:55:32,4.90
358,2023-02-11 10:55:45,5.00
359,2023-02-11 10:56:02,5.00
360,2023-02-11 10:56:15,5.00
361,2023-02-11 10:56:28,5.00
362,2023-02-11 10:56:40,5.00
363,2023-02-11 10:56:53,5.00
364,2023-02-11 10:57:05,4.90
365,2023-02-11 10:57:18,5.00
366,2023-02-11 10:57:31,5.00
367,2023-02-11 10:57:43,5.00
368,2023-02-11 10:57:56,5.00
369,2023-02-11 10:58:08,5.00
370,2023-02-11 10:58:21,5.00
371,2023-02-11 10:58:34,5.00
372,2023-02-11 10:58:46,5.00
373,2023-02-11 10:58:59,5.00
374,2023-02-11 10:59:11,5.00
375,2023-02-11 10:59:24,4.90
376,2023-02-11 10:59:37,5.00
377,2023-02-11 10:59:49,5.00
378,2023-02-11 11:00:02,5.00
379,2023-02-11 11:00:15,5.00
380,2023-02-11 11:00:27,5.00
381,2023-02-11 11:00:40,5.00
382,2023-02-11 11:00:52,5.00
383,2023-02-11 11:01:05,5.10
384,2023-02-11 11:01:18,5.00
385,2023-02-11 11:01:30,5.00
386,2023-02-11 11:01:43,5.00
387,2023-02-11 11:01:55,5.00
388,2023-02-11 11:02:08,5.00
389,2023-02-11 11:02:20,5.00
390,2023-02-11 11:02:33,5.00
391,2023-02-11 11:02:46,5.00
392,2023-02-11 11:02:58,5.00
393,2023-02-11 11:03:15,5.10
394,2023-02-11 11:03:28,5.00
395,2023-02-11 11:03:40,5.00
396,2023-02-11 11:03:53,5.00
397,2023-02-11 11:04:06,5.00
398,2023-02-11 11:04:18,5.00
399,2023-02-11 11:04:31,5.00
400,2023-02-11 11:04:43,5.00
401,2023-02-11 11:04:56,5.00
402,2023-02-11 11:05:09,5.00
403,2023-02-11 11:05:21,5.00
404,2023-02-11 11:05:34,5.00
405,2023-02-11 11:05:46,5.00
406,2023-02-11 11:05:59,5.10
407,2023-02-11 11:06:12,5.00
408,2023-02-11 11:06:29,5.00
409,2023-02-11 11:06:42,5.00
410,2023-02-11 11:06:54,5.00
411,2023-02-11 11:07:07,5.10
412,2023-02-11 11:07:20,5.00
413,2023-02-11 11:07:32,5.00
414,2023-02-11 11:07:45,5.00
415,2023-02-11 11:07:57,5.00
416,2023-02-11 11:08:13,5.00
417,2023-02-11 11:08:26,5.00
418,2023-02-11 11:08:39,5.00
419,2023-02-11 11:08:51,5.00
420,2023-02-11 11:09:04,5.00
421,2023-02-11 11:09:16,5.00
422,2023-02-11 11:09:29,5.00
423,2023-02-11 11:09:42,5.00
424,2023-02-11 11:09:54,5.00
425,2023-02-11 11:10:07,5.00
426,2023-02-11 11:10:19,5.00
427,2023-02-11 11:10:32,5.00
428,2023-02-11 11:10:45,5.00
429,2023-02-11 11:10:57,5.00
430,2023-02-11 11:11:10,5.00
431,2023-02-11 11:11:22,5.00
432,2023-02-11 11:11:35,5.00
433,2023-02-11 11:11:48,5.00
434,2023-02-11 11:12:00,5.00
435,2023-02-11 11:12:18,5.00
436,2023-02-11 11:12:31,5.00
437,2023-02-11 11:12:43,5.00
438,2023-02-11 11:12:56,5.00
439,2023-02-11 11:13:08,5.00
440,2023-02-11 11:13:21,5.00
441,2023-02-11 11:13:34,5.00
442,2023-02-11 11:13:46,5.00
443,2023-02-11 11:13:59,5.00
444,2023-02-11 11:14:11,5.00
445,2023-02-11 11:14:24,5.00
446,2023-02-11 11:14:37,5.00
447,2023-02-11 11:14:49,5.00
448,2023-02-11 11:15:02,5.00
449,2023-02-11 11:15:14,5.00
450,2023-02-11 11:15:27,5.00
451,2023-02-11 11:15:40,5.00
452,2023-02-11 11:15:52,5.00
453,2023-02-11 11:16:10,5.00
454,2023-02-11 11:16:22,5.00
455,2023-02-11 11:16:35,5.00
456,2023-02-11 11:16:48,5.00
457,2023-02-11 11:17:00,5.00
458,2023-02-11 11:17:13,5.10
459,2023-02-11 11:17:25,5.00
460,2023-02-11 11:17:38,5.00
461,2023-02-11 11:17:51,5.00
462,2023-02-11 11:18:03,5.00
463,2023-02-11 11:18:16,5.00
464,2023-02-11 11:18:28,5.00
465,2023-02-11 11:18:41,5.00
466,2023-02-11 11:18:54,5.00
467,2023-02-11 11:19:06,5.00
468,2023-02-11 11:19:19,5.10
469,2023-02-11 11:19:31,5.10
470,2023-02-11 11:19:44,5.00
471,2023-02-11 11:20:02,5.00
472,2023-02-11 11:20:14,5.00
473,2023-02-11 11:20:27,5.00
474,2023-02-11 11:20:39,5.00
475,2023-02-11 11:20:52,5.00
476,2023-02-11 11:21:05,5.00
477,2023-02-11 11:21:17,5.00
478,2023-02-11 11:21:30,5.10
479,2023-02-11 11:21:42,5.00
480,2023-02-11 11:21:55,5.00
481,2023-02-11 11:22:08,5.10
482,2023-02-11 11:22:20,5.00
483,2023-02-11 11:22:33,5.00
484,2023-02-11 11:22:45,5.00
485,2023-02-11 11:22:58,5.00
486,2023-02-11 11:23:11,5.00
487,2023-02-11 11:23:23,5.00
488,2023-02-11 11:23:36,5.00
489,2023-02-11 11:23:48,5.00
490,2023-02-11 11:24:01,5.10
491,2023-02-11 11:24:14,5.00
492,2023-02-11 11:24:26,5.00
493,2023-02-11 11:24:39,5.00
494,2023-02-11 11:24:51,5.00
495,2023-02-11 11:25:04,5.00
496,2023-02-11 11:25:17,5.00
497,2023-02-11 11:25:29,5.00
498,2023-02-11 11:25:42,5.00
499,2023-02-11 11:25:59,5.00
500,2023-02-11 11:26:11,5.00
501,2023-02-11 11:26:24,5.00
502,2023-02-11 11:26:37,5.00
503,2023-02-11 11:26:49,5.10
504,2023-02-11 11:27:02,5.00
505,2023-02-11 11:27:14,5.00
506,2023-02-11 11:27:27,5.00
507,2023-02-11 11:27:40,5.00
508,2023-02-11 11:27:52,5.00
509,2023-02-11 11:28:05,5.00
510,2023-02-11 11:28:17,5.00
511,2023-02-11 11:28:30,5.00
512,2023-02-11 11:28:43,5.00
513,2023-02-11 11:28:55,5.00
514,2023-02-11 11:29:08,5.00
515,2023-02-11 11:29:20,5.00
516,2023-02-11 11:29:33,5.00
517,2023-02-11 11:29:55,5.00
518,2023-02-11 11:30:07,5.00
519,2023-02-11 11:30:20,5.00
520,2023-02-11 11:30:33,5.00
521,2023-02-11 11:30:45,5.10
522,2023-02-11 11:30:58,5.00
523,2023-02-11 11:31:10,5.00
524,2023-02-11 11:31:23,5.00
525,2023-02-11 11:31:36,5.00
526,2023-02-11 11:31:48,5.00
527,2023-02-11 11:32:01,5.00
528,2023-02-11 11:32:13,5.00
529,2023-02-11 11:32:26,5.00
530,2023-02-11 11:32:39,5.00
531,2023-02-11 11:32:51,5.00
532,2023-02-11 11:33:04,5.00
533,2023-02-11 11:33:16,5.00
534,2023-02-11 11:33:29,5.10
535,2023-02-11 11:33:42,5.00
536,2023-02-11 11:33:54,5.00
537,2023-02-11 11:34:07,5.00
538,2023-02-11 11:34:20,5.00
539,2023-02-11 11:34:32,5.10
540,2023-02-11 11:34:45,5.00
541,2023-02-11 11:34:57,5.00
542,2023-02-11 11:35:10,5.00
543,2023-02-11 11:35:22,5.00
544,2023-02-11 11:35:35,5.00
545,2023-02-11 11:35:48,5.00
546,2023-02-11 11:36:00,5.00
547,2023-02-11 11:36:13,5.00
548,2023-02-11 11:36:25,5.00
549,2023-02-11 11:36:38,5.00
550,2023-02-11 11:36:51,5.00
551,2023-02-11 11:37:03,5.00
552,2023-02-11 11:37:16,5.00
553,2023-02-11 11:37:29,5.00
554,2023-02-11 11:37:41,5.00
555,2023-02-11 11:37:54,5.00
556,2023-02-11 11:38:06,5.00
557,2023-02-11 11:38:19,5.10
558,2023-02-11 11:38:32,5.00
559,2023-02-11 11:38:44,5.00
560,2023-02-11 11:38:57,4.90
561,2023-02-11 11:39:09,5.00
562,2023-02-11 11:39:22,5.00
563,2023-02-11 11:39:35,5.00
564,2023-02-11 11:39:47,5.00
565,2023-02-11 11:40:00,5.00
566,2023-02-11 11:40:12,5.00
567,2023-02-11 11:40:25,5.00
568,2023-02-11 11:40:38,5.00
569,2023-02-11 11:40:50,5.00
570,2023-02-11 11:41:03,5.00
571,2023-02-11 11:41:15,5.00
572,2023-02-11 11:41:28,5.00
573,2023-02-11 11:41:41,5.00
574,2023-02-11 11:41:53,5.00
575,2023-02-11 11:42:06,5.00
576,2023-02-11 11:42:18,5.00
577,2023-02-11 11:42:31,5.00
578,2023-02-11 11:42:44,5.00
579,2023-02-11 11:42:56,5.00
580,2023-02-11 11:43:09,5.10
581,2023-02-11 11:43:25,5.00
582,2023-02-11 11:43:37,5.00
583,2023-02-11 11:43:50,5.00
584,2023-02-11 11:44:03,5.00
585,2023-02-11 11:44:15,5.00
586,2023-02-11 11:44:28,5.00
587,2023-02-11 11:44:40,5.00
588,2023-02-11 11:44:53,5.00
589,2023-02-11 11:45:06,5.00
590,2023-02-11 11:45:18,5.00
591,2023-02-11 11:45:31,5.00
592,2023-02-11 11:45:43,5.00
593,2023-02-11 11:45:56,5.00
594,2023-02-11 11:46:09,5.00
595,2023-02-11 11:46:21,5.00
596,2023-02-11 11:46:34,5.00
597,2023-02-11 11:46:46,5.00
598,2023-02-11 11:46:59,5.00
599,2023-02-11 11:47:12,5.00
600,2023-02-11 11:47:24,5.00
601,2023-02-11 11:47:37,5.00
602,2023-02-11 11:47:49,5.00
603,2023-02-11 11:48:02,5.00
604,2023-02-11 11:48:15,5.10
605,2023-02-11 11:48:27,5.00
606,2023-02-11 11:48:40,5.00
607,2023-02-11 11:48:52,5.00
608,2023-02-11 11:49:05,5.00
609,2023-02-11 11:49:18,5.10
610,2023-02-11 11:49:30,5.00
611,2023-02-11 11:49:43,5.10
612,2023-02-11 11:49:55,5.00
613,2023-02-11 11:50:08,5.00
614,2023-02-11 11:50:21,5.00
615,2023-02-11 11:50:33,5.00
616,2023-02-11 11:50:46,5.00
617,2023-02-11 11:50:59,5.00
618,2023-02-11 11:51:11,5.00
619,2023-02-11 11:51:24,5.10
620,2023-02-11 11:51:36,5.00
621,2023-02-11 11:51:49,5.00
622,2023-02-11 11:52:01,5.00
623,2023-02-11 11:52:14,5.00
624,2023-02-11 11:52:27,5.00
625,2023-02-11 11:52:39,5.10
626,2023-02-11 11:52:52,5.00
627,2023-02-11 11:53:04,5.00
628,2023-02-11 11:53:17,5.00
629,2023-02-11 11:53:30,5.00
630,2023-02-11 11:53:42,5.00
