,Datetime,AEP_MW
631,2023-02-11 11:53:55,5.00
632,2023-02-11 11:54:08,5.00
633,2023-02-11 11:54:20,5.00
634,2023-02-11 11:54:33,5.00
635,2023-02-11 11:54:45,5.00
636,2023-02-11 11:54:58,5.00
637,2023-02-11 11:55:11,5.10
638,2023-02-11 11:55:23,5.00
639,2023-02-11 11:55:36,5.00
640,2023-02-11 11:55:48,5.00
641,2023-02-11 11:56:01,5.00
642,2023-02-11 11:56:14,5.00
643,2023-02-11 11:56:26,5.00
644,2023-02-11 11:56:39,5.00
645,2023-02-11 11:56:51,5.00
646,2023-02-11 11:57:04,5.00
647,2023-02-11 11:57:16,5.00
648,2023-02-11 11:57:29,5.00
649,2023-02-11 11:57:42,5.00
650,2023-02-11 11:57:54,5.00
651,2023-02-11 11:58:07,5.00
652,2023-02-11 11:58:20,5.00
653,2023-02-11 11:58:32,5.00
654,2023-02-11 11:58:45,5.00
655,2023-02-11 11:58:57,5.00
656,2023-02-11 11:59:10,5.00
657,2023-02-11 11:59:22,5.00
658,2023-02-11 11:59:35,5.00
659,2023-02-11 11:59:48,5.00
660,2023-02-11 12:00:00,5.00
661,2023-02-11 12:00:13,5.00
662,2023-02-11 12:00:26,5.10
663,2023-02-11 12:00:38,5.10
664,2023-02-11 12:00:51,5.10
665,2023-02-11 12:01:03,5.00
666,2023-02-11 12:01:16,5.10
667,2023-02-11 12:01:29,5.00
668,2023-02-11 12:01:41,5.00
669,2023-02-11 12:01:54,5.00
670,2023-02-11 12:02:06,5.00
671,2023-02-11 12:02:19,5.00
672,2023-02-11 12:02:32,5.00
673,2023-02-11 12:02:44,5.00
674,2023-02-11 12:02:57,5.00
675,2023-02-11 12:03:09,5.00
676,2023-02-11 12:03:22,5.00
677,2023-02-11 12:03:35,5.00
678,2023-02-11 12:03:47,5.00
679,2023-02-11 12:04:00,5.00
680,2023-02-11 12:04:12,5.00
681,2023-02-11 12:04:25,5.00
682,2023-02-11 12:04:38,5.00
683,2023-02-11 12:04:50,5.00
684,2023-02-11 12:05:03,5.00
685,2023-02-11 12:05:15,5.00
686,2023-02-11 12:05:28,5.00
687,2023-02-11 12:05:41,5.00
688,2023-02-11 12:05:53,5.10
689,2023-02-11 12:06:06,5.00
690,2023-02-11 12:06:18,5.00
691,2023-02-11 12:06:31,5.10
692,2023-02-11 12:06:44,5.00
693,2023-02-11 12:06:56,5.00
694,2023-02-11 12:07:09,5.00
695,2023-02-11 12:07:21,5.00
696,2023-02-11 12:07:34,5.00
697,2023-02-11 12:07:47,5.00
698,2023-02-11 12:07:59,5.00
699,2023-02-11 12:08:12,5.10
700,2023-02-11 12:08:24,5.00
701,2023-02-11 12:08:37,5.00
702,2023-02-11 12:08:50,5.00
703,2023-02-11 12:09:02,5.00
704,2023-02-11 12:09:20,5.00
705,2023-02-11 12:09:33,5.00
706,2023-02-11 12:09:46,5.00
707,2023-02-11 12:09:58,5.00
708,2023-02-11 12:10:11,5.10
709,2023-02-11 12:10:23,5.00
710,2023-02-11 12:10:36,5.00
711,2023-02-11 12:10:49,5.00
712,2023-02-11 12:11:01,5.00
713,2023-02-11 12:11:14,5.00
714,2023-02-11 12:11:26,5.00
715,2023-02-11 12:11:39,5.00
716,2023-02-11 12:11:52,5.00
717,2023-02-11 12:12:04,5.00
718,2023-02-11 12:12:17,5.00
719,2023-02-11 12:12:29,5.00
720,2023-02-11 12:12:42,5.00
721,2023-02-11 12:12:55,5.00
722,2023-02-11 12:13:07,5.00
723,2023-02-11 12:13:20,5.00
724,2023-02-11 12:13:32,5.00
725,2023-02-11 12:13:45,5.00
726,2023-02-11 12:13:58,5.00
727,2023-02-11 12:14:10,5.00
728,2023-02-11 12:14:23,5.00
729,2023-02-11 12:14:35,5.00
730,2023-02-11 12:14:48,5.00
731,2023-02-11 12:15:01,5.00
732,2023-02-11 12:15:13,5.00
733,2023-02-11 12:15:26,5.00
734,2023-02-11 12:15:38,5.00
735,2023-02-11 12:15:51,5.00
736,2023-02-11 12:16:04,5.00
737,2023-02-11 12:16:16,5.00
738,2023-02-11 12:16:29,5.00
739,2023-02-11 12:16:42,5.00
740,2023-02-11 12:16:54,5.00
741,2023-02-11 12:17:07,5.00
742,2023-02-11 12:17:19,5.00
743,2023-02-11 12:17:32,5.00
744,2023-02-11 12:17:45,5.00
745,2023-02-11 12:17:57,5.00
746,2023-02-11 12:18:10,5.00
747,2023-02-11 12:18:22,5.00
748,2023-02-11 12:18:35,5.00
749,2023-02-11 12:18:48,5.00
750,2023-02-11 12:19:00,5.00
751,2023-02-11 12:19:13,5.00
752,2023-02-11 12:19:25,5.00
753,2023-02-11 12:19:38,5.00
754,2023-02-11 12:19:51,5.00
755,2023-02-11 12:20:03,5.00
756,2023-02-11 12:20:16,5.00
757,2023-02-11 12:20:28,5.00
758,2023-02-11 12:20:41,5.00
759,2023-02-11 12:20:54,5.00
760,2023-02-11 12:21:06,5.00
761,2023-02-11 12:21:19,5.00
762,2023-02-11 12:21:31,5.00
763,2023-02-11 12:21:44,5.00
764,2023-02-11 12:21:57,5.00
765,2023-02-11 12:22:09,5.00
766,2023-02-11 12:22:22,5.00
767,2023-02-11 12:22:34,5.00
768,2023-02-11 12:22:47,5.00
769,2023-02-11 12:23:00,5.00
770,2023-02-11 12:23:12,5.00
771,2023-02-11 12:23:25,5.00
772,2023-02-11 12:23:37,5.10
773,2023-02-11 12:23:50,5.00
774,2023-02-11 12:24:03,5.00
775,2023-02-11 12:24:15,5.00
776,2023-02-11 12:24:28,5.00
777,2023-02-11 12:24:40,5.00
778,2023-02-11 12:24:53,5.10
779,2023-02-11 12:25:06,5.00
780,2023-02-11 12:25:18,5.00
781,2023-02-11 12:25:31,5.00
782,2023-02-11 12:25:44,5.00
783,2023-02-11 12:25:56,5.00
784,2023-02-11 12:26:09,5.00
785,2023-02-11 12:26:21,5.00
786,2023-02-11 12:26:34,5.00
787,2023-02-11 12:26:47,5.00
788,2023-02-11 12:26:59,5.00
789,2023-02-11 12:27:12,5.00
790,2023-02-11 12:27:24,5.10
791,2023-02-11 12:27:37,5.00
792,2023-02-11 12:27:50,5.00
793,2023-02-11 12:28:02,5.00
794,2023-02-11 12:28:15,5.00
795,2023-02-11 12:28:27,5.10
796,2023-02-11 12:28:40,5.00
797,2023-02-11 12:28:53,5.00
798,2023-02-11 12:29:05,5.00
799,2023-02-11 12:29:18,5.00
800,2023-02-11 12:29:30,5.00
801,2023-02-11 12:29:43,5.00
802,2023-02-11 12:29:56,5.10
803,2023-02-11 12:30:08,5.00
804,2023-02-11 12:30:21,5.00
805,2023-02-11 12:30:33,5.00
806,2023-02-11 12:30:46,5.00
807,2023-02-11 12:30:59,5.00
808,2023-02-11 12:31:11,5.00
809,2023-02-11 12:31:24,5.00
810,2023-02-11 12:31:36,5.00
811,2023-02-11 12:31:49,5.00
812,2023-02-11 12:32:02,5.00
813,2023-02-11 12:32:14,5.00
814,2023-02-11 12:32:27,5.00
815,2023-02-11 12:32:39,5.00
816,2023-02-11 12:32:52,5.00
817,2023-02-11 12:33:05,5.10
818,2023-02-11 12:33:17,5.00
819,2023-02-11 12:33:30,5.00
820,2023-02-11 12:33:42,5.00
821,2023-02-11 12:33:55,5.00
822,2023-02-11 12:34:08,5.00
823,2023-02-11 12:34:20,5.00
824,2023-02-11 12:34:33,5.00
825,2023-02-11 12:34:45,5.00
826,2023-02-11 12:34:58,5.00
827,2023-02-11 12:35:15,5.00
828,2023-02-11 12:35:28,5.00
829,2023-02-11 12:35:40,5.00
830,2023-02-11 12:35:53,5.00
831,2023-02-11 12:36:06,5.00
832,2023-02-11 12:36:18,5.00
833,2023-02-11 12:36:31,5.00
834,2023-02-11 12:36:43,5.00
835,2023-02-11 12:36:56,5.10
836,2023-02-11 12:37:09,5.00
837,2023-02-11 12:37:21,5.00
838,2023-02-11 12:37:34,5.00
839,2023-02-11 12:37:46,5.00
840,2023-02-11 12:37:59,5.00
841,2023-02-11 12:38:12,5.00
842,2023-02-11 12:38:24,5.00
843,2023-02-11 12:38:37,5.00
844,2023-02-11 12:38:49,5.00
845,2023-02-11 12:39:02,5.00
846,2023-02-11 12:39:15,5.00
847,2023-02-11 12:39:35,5.00
848,2023-02-11 12:39:47,5.00
849,2023-02-11 12:40:00,5.00
850,2023-02-11 12:40:12,5.00
851,2023-02-11 12:40:25,5.00
852,2023-02-11 12:40:38,5.00
853,2023-02-11 12:40:50,5.00
854,2023-02-11 12:41:03,5.10
855,2023-02-11 12:41:15,5.00
856,2023-02-11 12:41:28,5.00
857,2023-02-11 12:41:41,5.00
858,2023-02-11 12:41:53,5.00
859,2023-02-11 12:42:06,5.00
860,2023-02-11 12:42:18,5.00
861,2023-02-11 12:42:31,5.00
862,2023-02-11 12:42:44,5.00
863,2023-02-11 12:42:56,5.00
864,2023-02-11 12:43:09,5.00
865,2023-02-11 12:43:21,5.00
866,2023-02-11 12:43:34,5.00
867,2023-02-11 12:43:47,5.10
868,2023-02-11 12:43:59,5.00
869,2023-02-11 12:44:12,5.00
870,2023-02-11 12:44:24,5.00
871,2023-02-11 12:44:37,5.00
872,2023-02-11 12:44:49,5.00
873,2023-02-11 12:45:02,5.00
874,2023-02-11 12:45:15,5.00
875,2023-02-11 12:45:38,5.00
876,2023-02-11 12:45:50,5.00
877,2023-02-11 12:46:03,5.00
878,2023-02-11 12:46:16,5.00
879,2023-02-11 12:46:28,4.90
880,2023-02-11 12:46:41,5.00
881,2023-02-11 12:46:53,5.00
882,2023-02-11 12:47:06,5.00
883,2023-02-11 12:47:19,5.00
884,2023-02-11 12:48:50,34.30
885,2023-02-11 12:49:02,33.90
886,2023-02-11 12:49:22,33.30
887,2023-02-11 12:49:35,33.00
888,2023-02-11 12:49:47,32.70
889,2023-02-11 12:50:00,52.60
890,2023-02-11 12:50:13,65.20
891,2023-02-11 12:50:25,65.60
892,2023-02-11 12:50:38,65.80
893,2023-02-11 12:50:51,65.60
894,2023-02-11 12:51:03,66.30
895,2023-02-11 12:51:16,66.40
896,2023-02-11 12:51:28,66.70
897,2023-02-11 12:51:41,67.00
898,2023-02-11 12:51:53,66.80
899,2023-02-11 12:52:06,66.90
900,2023-02-11 12:52:19,67.30
901,2023-02-11 12:52:31,67.00
902,2023-02-11 12:52:44,67.10
903,2023-02-11 12:52:56,67.20
904,2023-02-11 12:53:09,66.80
905,2023-02-11 12:53:22,37.70
906,2023-02-11 12:53:34,20.30
907,2023-02-11 12:53:47,3.20
908,2023-02-11 12:53:59,3.20
909,2023-02-11 12:54:12,3.20
910,2023-02-11 12:54:25,3.10
911,2023-02-11 12:54:37,3.20
912,2023-02-11 12:54:50,3.10
913,2023-02-11 12:55:02,3.20
914,2023-02-11 12:55:15,3.10
915,2023-02-11 12:55:28,19.30
916,2023-02-11 12:55:40,18.60
917,2023-02-11 12:55:53,3.20
918,2023-02-11 12:56:05,18.00
919,2023-02-11 12:56:18,18.20
920,2023-02-11 12:56:31,34.40
921,2023-02-11 12:56:43,34.80
922,2023-02-11 12:56:56,3.10
923,2023-02-11 12:57:08,3.10
924,2023-02-11 12:57:21,3.10
925,2023-02-11 12:57:34,3.10
926,2023-02-11 12:57:46,3.10
927,2023-02-11 12:58:06,3.00
928,2023-02-11 12:58:19,3.10
929,2023-02-11 12:58:31,3.10
930,2023-02-11 12:58:44,3.10
931,2023-02-11 12:59:04,3.10
932,2023-02-11 12:59:17,3.10
933,2023-02-11 12:59:29,3.10
934,2023-02-11 12:59:42,3.10
935,2023-02-11 12:59:54,3.10
936,2023-02-11 13:00:07,3.10
937,2023-02-11 13:00:20,3.10
938,2023-02-11 13:00:32,3.00
939,2023-02-11 13:00:45,3.00
940,2023-02-11 13:00:57,3.10
941,2023-02-11 13:01:10,3.00
942,2023-02-11 13:01:23,3.10
943,2023-02-11 13:01:35,3.10
944,2023-02-11 13:01:48,3.10
945,2023-02-11 13:02:01,3.10
946,2023-02-11 13:02:13,3.10
947,2023-02-11 13:02:26,3.10
948,2023-02-11 13:02:38,3.10
949,2023-02-11 13:02:51,3.10
950,2023-02-11 13:03:04,3.10
951,2023-02-11 13:03:16,3.10
952,2023-02-11 13:03:29,3.10
953,2023-02-11 13:03:41,3.00
954,2023-02-11 13:03:54,3.00
955,2023-02-11 13:04:06,3.10
956,2023-02-11 13:04:24,3.00
957,2023-02-11 13:04:37,3.10
958,2023-02-11 13:04:49,3.00
959,2023-02-11 13:05:02,3.10
960,2023-02-11 13:05:14,3.10
961,2023-02-11 13:05:27,3.10
962,2023-02-11 13:05:40,3.10
963,2023-02-11 13:05:52,3.00
964,2023-02-11 13:06:05,3.10
965,2023-02-11 13:06:18,3.10
966,2023-02-11 13:06:30,3.10
967,2023-02-11 13:06:43,3.00
968,2023-02-11 13:06:56,3.10
969,2023-02-11 13:07:08,3.10
970,2023-02-11 13:07:21,3.10
971,2023-02-11 13:07:33,3.00
972,2023-02-11 13:07:46,3.10
973,2023-02-11 13:07:58,3.10
974,2023-02-11 13:08:11,3.00
975,2023-02-11 13:08:24,3.10
976,2023-02-11 13:08:36,3.10
977,2023-02-11 13:08:49,3.00
978,2023-02-11 13:09:01,3.00
979,2023-02-11 13:09:14,3.10
980,2023-02-11 13:09:27,3.00
981,2023-02-11 13:09:39,3.00
982,2023-02-11 13:09:52,3.10
983,2023-02-11 13:10:04,3.10
984,2023-02-11 13:10:17,3.00
985,2023-02-11 13:10:30,3.10
986,2023-02-11 13:10:42,3.10
987,2023-02-11 13:10:55,3.10
988,2023-02-11 13:11:07,3.00
989,2023-02-11 13:11:20,3.10
990,2023-02-11 13:11:33,3.00
991,2023-02-11 13:11:45,3.00
992,2023-02-11 13:11:58,3.10
993,2023-02-11 13:12:11,3.10
994,2023-02-11 13:12:23,3.00
995,2023-02-11 13:12:36,3.10
996,2023-02-11 13:12:48,3.10
997,2023-02-11 13:13:01,3.10
998,2023-02-11 13:13:14,3.00
999,2023-02-11 13:13:26,3.00
1000,2023-02-11 13:13:39,3.00
1001,2023-02-11 13:13:51,3.00
1002,2023-02-11 13:14:04,3.00
1003,2023-02-11 13:14:17,3.10
1004,2023-02-11 13:14:29,3.10
1005,2023-02-11 13:14:42,3.10
1006,2023-02-11 13:14:54,3.10
1007,2023-02-11 13:15:07,3.10
1008,2023-02-11 13:15:20,3.00
1009,2023-02-11 13:15:32,3.10
1010,2023-02-11 13:15:45,3.10
1011,2023-02-11 13:15:57,3.00
1012,2023-02-11 13:16:15,3.00
1013,2023-02-11 13:16:28,3.00
1014,2023-02-11 13:16:40,3.10
1015,2023-02-11 13:16:53,3.10
1016,2023-02-11 13:17:05,3.10
1017,2023-02-11 13:17:18,3.10
1018,2023-02-11 13:17:31,3.10
1019,2023-02-11 13:17:43,3.00
1020,2023-02-11 13:17:56,3.10
1021,2023-02-11 13:18:08,3.10
1022,2023-02-11 13:18:21,3.10
1023,2023-02-11 13:18:34,3.00
1024,2023-02-11 13:18:46,3.00
1025,2023-02-11 13:18:59,3.00
1026,2023-02-11 13:19:11,3.10
1027,2023-02-11 13:19:24,3.00
1028,2023-02-11 13:19:37,3.00
1029,2023-02-11 13:19:49,3.00
1030,2023-02-11 13:20:02,3.10
1031,2023-02-11 13:20:14,3.10
1032,2023-02-11 13:20:27,3.00
1033,2023-02-11 13:20:43,3.00
1034,2023-02-11 13:20:56,3.10
1035,2023-02-11 13:21:08,3.10
1036,2023-02-11 13:21:21,3.00
1037,2023-02-11 13:21:34,3.00
1038,2023-02-11 13:21:46,3.00
1039,2023-02-11 13:21:59,3.10
1040,2023-02-11 13:22:11,3.10
1041,2023-02-11 13:22:24,3.10
1042,2023-02-11 13:22:37,3.10
1043,2023-02-11 13:22:49,3.10
1044,2023-02-11 13:23:02,3.00
1045,2023-02-11 13:23:24,3.00
1046,2023-02-11 13:23:36,3.10
1047,2023-02-11 13:23:49,3.10
1048,2023-02-11 13:24:02,3.00
1049,2023-02-11 13:24:14,3.10
1050,2023-02-11 13:24:27,3.10
1051,2023-02-11 13:24:39,3.10
1052,2023-02-11 13:24:52,3.10
1053,2023-02-11 13:25:05,3.00
1054,2023-02-11 13:25:17,3.10
1055,2023-02-11 13:25:30,3.00
1056,2023-02-11 13:25:42,3.00
1057,2023-02-11 13:25:55,36.70
1058,2023-02-11 13:26:08,51.70
1059,2023-02-11 13:26:20,51.80
1060,2023-02-11 23:54:15,8.00
1061,2023-02-11 23:54:33,8.00
1062,2023-02-11 23:54:46,8.00
1063,2023-02-11 23:54:59,7.90
1064,2023-02-11 23:55:11,7.90
1065,2023-02-11 23:55:24,7.90
1066,2023-02-11 23:55:36,7.90
1067,2023-02-11 23:55:49,1.70
1068,2023-02-11 23:56:02,1.70
1069,2023-02-11 23:56:14,1.80
1070,2023-02-11 23:56:27,1.70
1071,2023-02-11 23:56:39,1.80
1072,2023-02-11 23:56:54,7.80
1073,2023-02-11 23:57:07,5.60
1074,2023-02-11 23:57:19,5.60
1075,2023-02-11 23:57:32,5.60
1076,2023-02-11 23:57:45,5.50
1077,2023-02-11 23:57:57,5.70
1078,2023-02-11 23:58:19,5.90
1079,2023-02-11 23:58:32,6.10
1080,2023-02-11 23:58:44,6.10
1081,2023-02-11 23:58:57,6.30
1082,2023-02-11 23:59:09,6.50
1083,2023-02-11 23:59:22,6.10
1084,2023-02-11 23:59:35,6.10
1085,2023-02-11 23:59:47,6.30
1086,2023-02-12 00:00:00,5.50
1087,2023-02-12 00:00:12,6.50
1088,2023-02-12 00:00:25,6.60
1089,2023-02-12 00:00:38,6.50
1090,2023-02-12 00:00:50,6.50
1091,2023-02-12 00:01:03,6.70
1092,2023-02-12 00:01:25,6.70
1093,2023-02-12 00:01:37,6.40
1094,2023-02-12 00:01:50,6.40
1095,2023-02-12 00:02:03,6.80
1096,2023-02-12 00:02:15,6.70
1097,2023-02-12 00:02:28,6.40
1098,2023-02-12 00:02:40,6.50
1099,2023-02-12 00:02:53,6.40
1100,2023-02-12 00:03:06,6.40
1101,2023-02-12 00:03:18,6.70
1102,2023-02-12 00:03:31,6.30
1103,2023-02-12 00:03:43,6.40
1104,2023-02-12 00:03:56,6.40
1105,2023-02-12 00:04:09,6.60
1106,2023-02-12 00:04:21,6.40
1107,2023-02-12 00:04:34,6.50
1108,2023-02-12 00:04:46,6.80
1109,2023-02-12 00:04:59,6.40
1110,2023-02-12 00:05:11,6.40
1111,2023-02-12 00:05:24,6.70
1112,2023-02-12 00:05:37,6.40
1113,2023-02-12 00:05:49,6.40
1114,2023-02-12 00:06:02,6.50
1115,2023-02-12 00:06:14,6.40
1116,2023-02-12 00:06:27,6.40
1117,2023-02-12 00:06:40,6.70
1118,2023-02-12 00:06:52,6.40
1119,2023-02-12 00:07:05,6.40
1120,2023-02-12 00:07:18,6.70
1121,2023-02-12 00:07:30,6.40
1122,2023-02-12 00:07:43,6.40
1123,2023-02-12 00:07:55,6.60
1124,2023-02-12 00:08:08,6.40
1125,2023-02-12 00:08:21,6.40
1126,2023-02-12 00:08:33,6.70
1127,2023-02-12 00:08:46,6.40
1128,2023-02-12 00:08:58,6.30
1129,2023-02-12 00:09:11,6.60
1130,2023-02-12 00:09:24,6.50
1131,2023-02-12 00:09:36,6.40
1132,2023-02-12 00:09:49,6.70
1133,2023-02-12 00:10:01,6.40
1134,2023-02-12 00:10:14,6.30
1135,2023-02-12 00:10:27,6.40
1136,2023-02-12 00:10:39,6.70
1137,2023-02-12 00:10:52,6.40
1138,2023-02-12 00:11:04,6.40
1139,2023-02-12 00:11:17,6.40
1140,2023-02-12 00:11:30,6.40
1141,2023-02-12 00:11:42,6.40
1142,2023-02-12 00:11:55,6.80
1143,2023-02-12 00:12:28,6.60
1144,2023-02-12 00:12:41,6.40
1145,2023-02-12 00:12:53,6.40
1146,2023-02-12 00:13:06,6.40
1147,2023-02-12 00:13:22,6.70
1148,2023-02-12 00:13:34,6.40
1149,2023-02-12 00:13:47,6.50
1150,2023-02-12 00:14:00,6.40
1151,2023-02-12 00:14:12,6.40
1152,2023-02-12 00:14:25,6.40
1153,2023-02-12 00:14:37,6.50
1154,2023-02-12 00:14:50,6.40
1155,2023-02-12 00:15:02,6.30
1156,2023-02-12 00:15:15,6.50
1157,2023-02-12 00:15:28,6.40
1158,2023-02-12 00:15:40,6.40
1159,2023-02-12 00:15:53,6.60
1160,2023-02-12 00:16:05,6.40
1161,2023-02-12 00:16:18,6.40
1162,2023-02-12 00:16:31,6.60
1163,2023-02-12 00:16:43,6.30
1164,2023-02-12 00:16:56,6.40
1165,2023-02-12 00:17:08,6.60
1166,2023-02-12 00:17:21,6.40
1167,2023-02-12 00:17:34,6.30
1168,2023-02-12 00:17:46,6.70
1169,2023-02-12 00:17:59,6.70
1170,2023-02-12 00:18:11,6.70
1171,2023-02-12 00:18:24,5.40
1172,2023-02-12 00:18:42,2.40
1173,2023-02-12 00:18:55,2.40
1174,2023-02-12 00:19:07,2.70
1175,2023-02-12 00:19:20,2.40
1176,2023-02-12 00:19:33,2.50
1177,2023-02-12 00:19:45,36.80
1178,2023-02-12 00:19:58,37.20
1179,2023-02-12 00:20:10,37.20
1180,2023-02-12 00:20:23,37.20
1181,2023-02-12 00:20:35,35.80
1182,2023-02-12 00:20:48,26.00
1183,2023-02-12 00:21:01,2.40
1184,2023-02-12 00:21:13,2.50
1185,2023-02-12 00:21:26,2.40
1186,2023-02-12 00:21:39,2.70
1187,2023-02-12 00:21:51,2.40
1188,2023-02-12 00:22:04,2.40
1189,2023-02-12 00:22:16,2.40
1190,2023-02-12 00:22:29,2.40
1191,2023-02-12 00:22:41,2.40
1192,2023-02-12 00:22:54,2.70
1193,2023-02-12 00:23:07,2.40
1194,2023-02-12 00:23:19,2.50
1195,2023-02-12 00:23:32,2.40
1196,2023-02-12 00:23:44,2.40
1197,2023-02-12 00:23:57,2.40
1198,2023-02-12 00:24:10,2.50
1199,2023-02-12 00:24:22,2.40
1200,2023-02-12 00:24:35,2.50
1201,2023-02-12 00:24:48,2.40
1202,2023-02-12 00:25:00,2.40
1203,2023-02-12 00:25:13,2.70
1204,2023-02-12 00:25:25,2.50
1205,2023-02-12 00:25:38,2.40
1206,2023-02-12 00:25:51,2.50
1207,2023-02-12 00:26:03,2.40
1208,2023-02-12 00:26:16,2.40
1209,2023-02-12 00:26:28,2.70
1210,2023-02-12 00:26:41,2.50
1211,2023-02-12 00:26:54,2.40
1212,2023-02-12 00:27:06,2.60
1213,2023-02-12 00:27:19,2.40
1214,2023-02-12 00:27:31,2.40
1215,2023-02-12 00:27:44,2.60
1216,2023-02-12 00:27:57,2.60
1217,2023-02-12 00:28:09,2.40
1218,2023-02-12 00:28:22,2.50
1219,2023-02-12 00:28:34,2.30
1220,2023-02-12 00:28:47,2.40
1221,2023-02-12 00:28:59,2.60
1222,2023-02-12 00:29:12,2.50
1223,2023-02-12 00:29:25,2.40
1224,2023-02-12 00:29:37,2.50
1225,2023-02-12 00:29:50,2.40
1226,2023-02-12 00:30:02,2.40
1227,2023-02-12 00:30:15,2.60
1228,2023-02-12 00:30:28,2.60
1229,2023-02-12 00:30:40,2.40
1230,2023-02-12 00:30:53,2.50
1231,2023-02-12 00:31:05,2.40
1232,2023-02-12 00:31:18,2.40
1233,2023-02-12 00:31:31,2.70
1234,2023-02-12 00:31:43,2.40
1235,2023-02-12 00:31:56,2.40
1236,2023-02-12 00:32:08,2.50
1237,2023-02-12 00:32:21,2.40
1238,2023-02-12 00:32:34,2.40
1239,2023-02-12 00:32:46,2.70
1240,2023-02-12 00:32:59,2.40
1241,2023-02-12 00:33:11,2.40
1242,2023-02-12 00:33:24,2.60
1243,2023-02-12 00:33:37,2.40
1244,2023-02-12 00:33:49,2.40
1245,2023-02-12 00:34:02,2.70
1246,2023-02-12 00:34:14,2.30
1247,2023-02-12 00:34:27,2.40
1248,2023-02-12 00:34:40,2.60
1249,2023-02-12 00:34:52,2.30
1250,2023-02-12 00:35:53,2.30
1251,2023-02-12 00:36:05,2.50
1252,2023-02-12 00:36:18,2.40
1253,2023-02-12 00:36:30,2.40
1254,2023-02-12 00:36:43,2.70
1255,2023-02-12 00:36:56,2.40
1256,2023-02-12 00:37:08,2.40
1257,2023-02-12 00:37:21,2.50
1258,2023-02-12 00:37:33,2.40
